id_Producto1,Nombre_producto_1,id_Producto2,Nombre_producto_2,Cantidad_de_repeticiones
890,Organic Diced Tomatoes,23288,Distilled Water,7
47672,Uncured Hickory Smoked Sunday Bacon,41290,Lemonade,7
3952,Organic Broccoli Crowns,21019,Roasted Red Pepper Hummus,7
23288,Distilled Water,41290,Lemonade,7
44910,Organic Spring Mix Salad,13629,Organic Snipped Green Beans,7
47766,Organic Avocado,12341,Hass Avocados,6
27845,Organic Whole Milk,4210,Whole Milk,6
24964,Organic Garlic,32478,Reduced Fat 2% Milk,6
31717,Organic Cilantro,6184,Clementines,6
37646,Organic Gala Apples,32478,Reduced Fat 2% Milk,6
27104,Fresh Cauliflower,8859,Natural Spring Water,6
44359,Organic Small Bunch Celery,21288,Blackberries,6
34126,Organic Italian Parsley Bunch,19348,Fat Free Milk,6
34126,Organic Italian Parsley Bunch,32478,Reduced Fat 2% Milk,6
39877,Organic Granny Smith Apple,6184,Clementines,6
5077,100% Whole Wheat Bread,15937,Shallot,6
12341,Hass Avocados,6046,Boneless Skinless Chicken Breast,6
12341,Hass Avocados,31683,Original No Pulp 100% Florida Orange Juice,6
19660,Spring Water,15937,Shallot,6
22035,Organic Whole String Cheese,21288,Blackberries,6
35221,Lime Sparkling Water,6184,Clementines,6
34358,Garlic,21288,Blackberries,6
11520,Large Alfresco Eggs,19348,Fat Free Milk,6
11520,Large Alfresco Eggs,8859,Natural Spring Water,6
11520,Large Alfresco Eggs,41290,Lemonade,6
33198,Sparkling Natural Mineral Water,21288,Blackberries,6
33198,Sparkling Natural Mineral Water,35939,Organic Jalapeno Pepper,6
27344,Uncured Genoa Salami,8859,Natural Spring Water,6
18465,Organic Grade A Free Range Large Brown Eggs,8859,Natural Spring Water,6
18465,Organic Grade A Free Range Large Brown Eggs,23288,Distilled Water,6
33731,Grated Parmesan,23288,Distilled Water,6
33731,Grated Parmesan,32478,Reduced Fat 2% Milk,6
46906,Grape White/Green Seedless,8859,Natural Spring Water,6
46906,Grape White/Green Seedless,1940,Organic 2% Reduced Fat Milk,6
46906,Grape White/Green Seedless,48205,Spinach,6
33000,Pure Irish Butter,43772,Cherubs Heavenly Salad Tomatoes,6
33000,Pure Irish Butter,8859,Natural Spring Water,6
47144,Unsweetened Original Almond Breeze Almond Milk,42701,Organic Sour Cream,6
47144,Unsweetened Original Almond Breeze Almond Milk,8859,Natural Spring Water,6
47144,Unsweetened Original Almond Breeze Almond Milk,44987,Heavy Whipping Cream,6
42736,Unsalted Butter,23288,Distilled Water,6
6184,Clementines,42768,Organic Garbanzo Beans,6
6184,Clementines,10246,Organic Celery Hearts,6
6184,Clementines,40310,Oven Roasted Turkey Breast,6
34243,Organic Baby Broccoli,18523,Total 2% All Natural Greek Strained Yogurt with Honey,6
4210,Whole Milk,3957,100% Raw Coconut Water,6
4210,Whole Milk,42768,Organic Garbanzo Beans,6
4210,Whole Milk,30450,Creamy Almond Butter,6
4210,Whole Milk,35939,Organic Jalapeno Pepper,6
4799,Shredded Parmesan,21288,Blackberries,6
4799,Shredded Parmesan,8859,Natural Spring Water,6
3957,100% Raw Coconut Water,16185,Sharp Cheddar Cheese,6
3957,100% Raw Coconut Water,44683,Brussels Sprouts,6
3957,100% Raw Coconut Water,40310,Oven Roasted Turkey Breast,6
3957,100% Raw Coconut Water,30450,Creamy Almond Butter,6
3957,100% Raw Coconut Water,15937,Shallot,6
16185,Sharp Cheddar Cheese,23288,Distilled Water,6
28849,No Salt Added Black Beans,43772,Cherubs Heavenly Salad Tomatoes,6
19348,Fat Free Milk,42768,Organic Garbanzo Beans,6
19348,Fat Free Milk,14947,Pure Sparkling Water,6
19348,Fat Free Milk,46802,Pineapple Chunks,6
19348,Fat Free Milk,10246,Organic Celery Hearts,6
19348,Fat Free Milk,36695,Organic Hothouse Cucumbers,6
260,Cantaloupe,23288,Distilled Water,6
24489,Organic Whole Strawberries,31683,Original No Pulp 100% Florida Orange Juice,6
24489,Organic Whole Strawberries,21019,Roasted Red Pepper Hummus,6
41787,Bartlett Pears,43122,Organic Bartlett Pear,6
41787,Bartlett Pears,8859,Natural Spring Water,6
41787,Bartlett Pears,40310,Oven Roasted Turkey Breast,6
14992,Green Beans,43768,Organic Bell Pepper,6
14992,Green Beans,38383,Organic White Onions,6
24830,Organic Romaine,40310,Oven Roasted Turkey Breast,6
44683,Brussels Sprouts,26620,Peach Pear Flavored Sparkling Water,6
44683,Brussels Sprouts,31683,Original No Pulp 100% Florida Orange Juice,6
42768,Organic Garbanzo Beans,43772,Cherubs Heavenly Salad Tomatoes,6
42768,Organic Garbanzo Beans,40310,Oven Roasted Turkey Breast,6
5479,Italian Sparkling Mineral Water,6046,Boneless Skinless Chicken Breast,6
5479,Italian Sparkling Mineral Water,3952,Organic Broccoli Crowns,6
14947,Pure Sparkling Water,6046,Boneless Skinless Chicken Breast,6
14947,Pure Sparkling Water,1940,Organic 2% Reduced Fat Milk,6
14947,Pure Sparkling Water,40310,Oven Roasted Turkey Breast,6
14947,Pure Sparkling Water,30450,Creamy Almond Butter,6
14947,Pure Sparkling Water,890,Organic Diced Tomatoes,6
14947,Pure Sparkling Water,44910,Organic Spring Mix Salad,6
14947,Pure Sparkling Water,4562,English Seedless Cucumber,6
14947,Pure Sparkling Water,13629,Organic Snipped Green Beans,6
21288,Blackberries,6046,Boneless Skinless Chicken Breast,6
21288,Blackberries,32864,Organic Baby Rainbow Carrots,6
21288,Blackberries,46654,Organic Grade A Large Brown Eggs,6
21288,Blackberries,23288,Distilled Water,6
46802,Pineapple Chunks,8859,Natural Spring Water,6
46802,Pineapple Chunks,42342,Roasted Turkey Breast,6
46802,Pineapple Chunks,18523,Total 2% All Natural Greek Strained Yogurt with Honey,6
17948,Frozen Organic Wild Blueberries,23734,Sour Cream,6
17948,Frozen Organic Wild Blueberries,48205,Spinach,6
17948,Frozen Organic Wild Blueberries,44987,Heavy Whipping Cream,6
10246,Organic Celery Hearts,1940,Organic 2% Reduced Fat Milk,6
42701,Organic Sour Cream,40310,Oven Roasted Turkey Breast,6
42701,Organic Sour Cream,46654,Organic Grade A Large Brown Eggs,6
42701,Organic Sour Cream,30776,Organic Raw Kombucha Gingerade,6
42701,Organic Sour Cream,31683,Original No Pulp 100% Florida Orange Juice,6
43772,Cherubs Heavenly Salad Tomatoes,47672,Uncured Hickory Smoked Sunday Bacon,6
43772,Cherubs Heavenly Salad Tomatoes,23288,Distilled Water,6
43772,Cherubs Heavenly Salad Tomatoes,15937,Shallot,6
23734,Sour Cream,43122,Organic Bartlett Pear,6
23734,Sour Cream,44910,Organic Spring Mix Salad,6
23734,Sour Cream,32478,Reduced Fat 2% Milk,6
13870,Lightly Salted Baked Snap Pea Crisps,38383,Organic White Onions,6
43122,Organic Bartlett Pear,44987,Heavy Whipping Cream,6
43122,Organic Bartlett Pear,23288,Distilled Water,6
43122,Organic Bartlett Pear,15937,Shallot,6
39475,Total Greek Strained Yogurt,40310,Oven Roasted Turkey Breast,6
39475,Total Greek Strained Yogurt,48205,Spinach,6
8859,Natural Spring Water,42342,Roasted Turkey Breast,6
8859,Natural Spring Water,36695,Organic Hothouse Cucumbers,6
8859,Natural Spring Water,32864,Organic Baby Rainbow Carrots,6
8859,Natural Spring Water,48205,Spinach,6
8859,Natural Spring Water,30776,Organic Raw Kombucha Gingerade,6
6046,Boneless Skinless Chicken Breast,30776,Organic Raw Kombucha Gingerade,6
43768,Organic Bell Pepper,1940,Organic 2% Reduced Fat Milk,6
1940,Organic 2% Reduced Fat Milk,48205,Spinach,6
1940,Organic 2% Reduced Fat Milk,30450,Creamy Almond Butter,6
42342,Roasted Turkey Breast,15937,Shallot,6
36695,Organic Hothouse Cucumbers,30450,Creamy Almond Butter,6
36695,Organic Hothouse Cucumbers,31683,Original No Pulp 100% Florida Orange Juice,6
32864,Organic Baby Rainbow Carrots,48205,Spinach,6
32864,Organic Baby Rainbow Carrots,30450,Creamy Almond Butter,6
32864,Organic Baby Rainbow Carrots,41290,Lemonade,6
26620,Peach Pear Flavored Sparkling Water,15937,Shallot,6
40310,Oven Roasted Turkey Breast,30450,Creamy Almond Butter,6
40310,Oven Roasted Turkey Breast,890,Organic Diced Tomatoes,6
40310,Oven Roasted Turkey Breast,41290,Lemonade,6
48205,Spinach,47672,Uncured Hickory Smoked Sunday Bacon,6
44987,Heavy Whipping Cream,46654,Organic Grade A Large Brown Eggs,6
44987,Heavy Whipping Cream,38456,Large Grapefruit,6
44987,Heavy Whipping Cream,44910,Organic Spring Mix Salad,6
44987,Heavy Whipping Cream,32478,Reduced Fat 2% Milk,6
46654,Organic Grade A Large Brown Eggs,38383,Organic White Onions,6
30776,Organic Raw Kombucha Gingerade,44910,Organic Spring Mix Salad,6
30776,Organic Raw Kombucha Gingerade,4562,English Seedless Cucumber,6
38383,Organic White Onions,21019,Roasted Red Pepper Hummus,6
38383,Organic White Onions,4562,English Seedless Cucumber,6
38456,Large Grapefruit,890,Organic Diced Tomatoes,6
38456,Large Grapefruit,23288,Distilled Water,6
38456,Large Grapefruit,44910,Organic Spring Mix Salad,6
47672,Uncured Hickory Smoked Sunday Bacon,4562,English Seedless Cucumber,6
31683,Original No Pulp 100% Florida Orange Juice,4562,English Seedless Cucumber,6
31683,Original No Pulp 100% Florida Orange Juice,13629,Organic Snipped Green Beans,6
21019,Roasted Red Pepper Hummus,44910,Organic Spring Mix Salad,6
21019,Roasted Red Pepper Hummus,4562,English Seedless Cucumber,6
47209,Organic Hass Avocado,6184,Clementines,5
30489,Original Hummus,32478,Reduced Fat 2% Milk,5
27104,Fresh Cauliflower,32478,Reduced Fat 2% Milk,5
28985,Michigan Organic Kale,32478,Reduced Fat 2% Milk,5
44359,Organic Small Bunch Celery,32478,Reduced Fat 2% Milk,5
12341,Hass Avocados,43772,Cherubs Heavenly Salad Tomatoes,5
12341,Hass Avocados,38383,Organic White Onions,5
46667,Organic Ginger Root,6184,Clementines,5
22035,Organic Whole String Cheese,48205,Spinach,5
35221,Lime Sparkling Water,32478,Reduced Fat 2% Milk,5
20114,Jalapeno Peppers,6184,Clementines,5
20114,Jalapeno Peppers,35939,Organic Jalapeno Pepper,5
11520,Large Alfresco Eggs,21288,Blackberries,5
46906,Grape White/Green Seedless,32478,Reduced Fat 2% Milk,5
33000,Pure Irish Butter,18523,Total 2% All Natural Greek Strained Yogurt with Honey,5
40604,Feta Cheese Crumbles,8859,Natural Spring Water,5
42736,Unsalted Butter,8859,Natural Spring Water,5
42736,Unsalted Butter,32478,Reduced Fat 2% Milk,5
6184,Clementines,38456,Large Grapefruit,5
34243,Organic Baby Broccoli,23288,Distilled Water,5
34243,Organic Baby Broccoli,21019,Roasted Red Pepper Hummus,5
4210,Whole Milk,13870,Lightly Salted Baked Snap Pea Crisps,5
4210,Whole Milk,42342,Roasted Turkey Breast,5
4210,Whole Milk,18523,Total 2% All Natural Greek Strained Yogurt with Honey,5
4210,Whole Milk,4562,English Seedless Cucumber,5
4799,Shredded Parmesan,40310,Oven Roasted Turkey Breast,5
4799,Shredded Parmesan,48205,Spinach,5
4799,Shredded Parmesan,23288,Distilled Water,5
3957,100% Raw Coconut Water,23734,Sour Cream,5
3957,100% Raw Coconut Water,890,Organic Diced Tomatoes,5
28849,No Salt Added Black Beans,41290,Lemonade,5
19348,Fat Free Milk,5479,Italian Sparkling Mineral Water,5
19348,Fat Free Milk,43122,Organic Bartlett Pear,5
19348,Fat Free Milk,1940,Organic 2% Reduced Fat Milk,5
19348,Fat Free Milk,13629,Organic Snipped Green Beans,5
24489,Organic Whole Strawberries,43772,Cherubs Heavenly Salad Tomatoes,5
24489,Organic Whole Strawberries,23734,Sour Cream,5
24489,Organic Whole Strawberries,1940,Organic 2% Reduced Fat Milk,5
24489,Organic Whole Strawberries,15937,Shallot,5
41787,Bartlett Pears,30776,Organic Raw Kombucha Gingerade,5
14992,Green Beans,23288,Distilled Water,5
14992,Green Beans,32478,Reduced Fat 2% Milk,5
44683,Brussels Sprouts,38383,Organic White Onions,5
11182,Baby Spinach,46654,Organic Grade A Large Brown Eggs,5
11182,Baby Spinach,41290,Lemonade,5
11182,Baby Spinach,44910,Organic Spring Mix Salad,5
5479,Italian Sparkling Mineral Water,8859,Natural Spring Water,5
5479,Italian Sparkling Mineral Water,31683,Original No Pulp 100% Florida Orange Juice,5
14947,Pure Sparkling Water,23734,Sour Cream,5
14947,Pure Sparkling Water,3952,Organic Broccoli Crowns,5
14947,Pure Sparkling Water,21019,Roasted Red Pepper Hummus,5
42828,Whipped Cream Cheese,43772,Cherubs Heavenly Salad Tomatoes,5
42828,Whipped Cream Cheese,38383,Organic White Onions,5
21288,Blackberries,36695,Organic Hothouse Cucumbers,5
21288,Blackberries,26620,Peach Pear Flavored Sparkling Water,5
21288,Blackberries,38456,Large Grapefruit,5
21288,Blackberries,41290,Lemonade,5
21288,Blackberries,15937,Shallot,5
21288,Blackberries,4562,English Seedless Cucumber,5
46802,Pineapple Chunks,44987,Heavy Whipping Cream,5
46802,Pineapple Chunks,31683,Original No Pulp 100% Florida Orange Juice,5
46802,Pineapple Chunks,23288,Distilled Water,5
17948,Frozen Organic Wild Blueberries,31683,Original No Pulp 100% Florida Orange Juice,5
10246,Organic Celery Hearts,8859,Natural Spring Water,5
10246,Organic Celery Hearts,31683,Original No Pulp 100% Florida Orange Juice,5
32655,Organic Large Grade AA Brown Eggs,31683,Original No Pulp 100% Florida Orange Juice,5
42701,Organic Sour Cream,23288,Distilled Water,5
42701,Organic Sour Cream,21019,Roasted Red Pepper Hummus,5
42701,Organic Sour Cream,4562,English Seedless Cucumber,5
25659,Organic Coconut Milk,43772,Cherubs Heavenly Salad Tomatoes,5
25659,Organic Coconut Milk,13870,Lightly Salted Baked Snap Pea Crisps,5
25659,Organic Coconut Milk,8859,Natural Spring Water,5
25659,Organic Coconut Milk,40310,Oven Roasted Turkey Breast,5
25659,Organic Coconut Milk,48205,Spinach,5
25659,Organic Coconut Milk,18523,Total 2% All Natural Greek Strained Yogurt with Honey,5
25659,Organic Coconut Milk,21019,Roasted Red Pepper Hummus,5
43772,Cherubs Heavenly Salad Tomatoes,39475,Total Greek Strained Yogurt,5
23734,Sour Cream,13629,Organic Snipped Green Beans,5
13870,Lightly Salted Baked Snap Pea Crisps,30450,Creamy Almond Butter,5
13870,Lightly Salted Baked Snap Pea Crisps,23288,Distilled Water,5
43122,Organic Bartlett Pear,30450,Creamy Almond Butter,5
43122,Organic Bartlett Pear,21019,Roasted Red Pepper Hummus,5
8859,Natural Spring Water,44987,Heavy Whipping Cream,5
8859,Natural Spring Water,30450,Creamy Almond Butter,5
8859,Natural Spring Water,15937,Shallot,5
6046,Boneless Skinless Chicken Breast,890,Organic Diced Tomatoes,5
43768,Organic Bell Pepper,46654,Organic Grade A Large Brown Eggs,5
1940,Organic 2% Reduced Fat Milk,30776,Organic Raw Kombucha Gingerade,5
42342,Roasted Turkey Breast,40310,Oven Roasted Turkey Breast,5
42342,Roasted Turkey Breast,48205,Spinach,5
36695,Organic Hothouse Cucumbers,48205,Spinach,5
32864,Organic Baby Rainbow Carrots,35939,Organic Jalapeno Pepper,5
32864,Organic Baby Rainbow Carrots,31683,Original No Pulp 100% Florida Orange Juice,5
32864,Organic Baby Rainbow Carrots,23288,Distilled Water,5
26620,Peach Pear Flavored Sparkling Water,40310,Oven Roasted Turkey Breast,5
26620,Peach Pear Flavored Sparkling Water,35939,Organic Jalapeno Pepper,5
26620,Peach Pear Flavored Sparkling Water,38456,Large Grapefruit,5
26620,Peach Pear Flavored Sparkling Water,47672,Uncured Hickory Smoked Sunday Bacon,5
26620,Peach Pear Flavored Sparkling Water,41290,Lemonade,5
26620,Peach Pear Flavored Sparkling Water,44910,Organic Spring Mix Salad,5
40310,Oven Roasted Turkey Breast,30776,Organic Raw Kombucha Gingerade,5
40310,Oven Roasted Turkey Breast,44910,Organic Spring Mix Salad,5
48205,Spinach,38383,Organic White Onions,5
44987,Heavy Whipping Cream,23288,Distilled Water,5
44987,Heavy Whipping Cream,21019,Roasted Red Pepper Hummus,5
46654,Organic Grade A Large Brown Eggs,23288,Distilled Water,5
46654,Organic Grade A Large Brown Eggs,4562,English Seedless Cucumber,5
30776,Organic Raw Kombucha Gingerade,15937,Shallot,5
30450,Creamy Almond Butter,18523,Total 2% All Natural Greek Strained Yogurt with Honey,5
38383,Organic White Onions,47672,Uncured Hickory Smoked Sunday Bacon,5
38383,Organic White Onions,31683,Original No Pulp 100% Florida Orange Juice,5
890,Organic Diced Tomatoes,31683,Original No Pulp 100% Florida Orange Juice,5
47672,Uncured Hickory Smoked Sunday Bacon,15937,Shallot,5
31683,Original No Pulp 100% Florida Orange Juice,15937,Shallot,5
18523,Total 2% All Natural Greek Strained Yogurt with Honey,21019,Roasted Red Pepper Hummus,5
18523,Total 2% All Natural Greek Strained Yogurt with Honey,44910,Organic Spring Mix Salad,5
18523,Total 2% All Natural Greek Strained Yogurt with Honey,4562,English Seedless Cucumber,5
3952,Organic Broccoli Crowns,23288,Distilled Water,5
3952,Organic Broccoli Crowns,41290,Lemonade,5
21019,Roasted Red Pepper Hummus,41290,Lemonade,5
21019,Roasted Red Pepper Hummus,13629,Organic Snipped Green Beans,5
41290,Lemonade,44910,Organic Spring Mix Salad,5
41290,Lemonade,4562,English Seedless Cucumber,5
44910,Organic Spring Mix Salad,32478,Reduced Fat 2% Milk,5
27966,Organic Raspberries,32478,Reduced Fat 2% Milk,4
45007,Organic Zucchini,32478,Reduced Fat 2% Milk,4
31717,Organic Cilantro,32478,Reduced Fat 2% Milk,4
19057,Organic Large Extra Fancy Fuji Apple,32478,Reduced Fat 2% Milk,4
49683,Cucumber Kirby,36695,Organic Hothouse Cucumbers,4
12341,Hass Avocados,41290,Lemonade,4
8277,Apple Honeycrisp Organic,32478,Reduced Fat 2% Milk,4
19660,Spring Water,47672,Uncured Hickory Smoked Sunday Bacon,4
24838,Unsweetened Almondmilk,32478,Reduced Fat 2% Milk,4
46667,Organic Ginger Root,32478,Reduced Fat 2% Milk,4
22035,Organic Whole String Cheese,32478,Reduced Fat 2% Milk,4
33198,Sparkling Natural Mineral Water,32478,Reduced Fat 2% Milk,4
27344,Uncured Genoa Salami,32478,Reduced Fat 2% Milk,4
18465,Organic Grade A Free Range Large Brown Eggs,6046,Boneless Skinless Chicken Breast,4
18465,Organic Grade A Free Range Large Brown Eggs,48205,Spinach,4
33731,Grated Parmesan,21288,Blackberries,4
47144,Unsweetened Original Almond Breeze Almond Milk,41290,Lemonade,4
40604,Feta Cheese Crumbles,32478,Reduced Fat 2% Milk,4
42736,Unsalted Butter,21288,Blackberries,4
42736,Unsalted Butter,30776,Organic Raw Kombucha Gingerade,4
6184,Clementines,16185,Sharp Cheddar Cheese,4
6184,Clementines,46654,Organic Grade A Large Brown Eggs,4
6184,Clementines,31683,Original No Pulp 100% Florida Orange Juice,4
6184,Clementines,21019,Roasted Red Pepper Hummus,4
34243,Organic Baby Broccoli,21288,Blackberries,4
34243,Organic Baby Broccoli,1940,Organic 2% Reduced Fat Milk,4
34243,Organic Baby Broccoli,31683,Original No Pulp 100% Florida Orange Juice,4
4210,Whole Milk,43122,Organic Bartlett Pear,4
4210,Whole Milk,46654,Organic Grade A Large Brown Eggs,4
3957,100% Raw Coconut Water,14992,Green Beans,4
3957,100% Raw Coconut Water,43772,Cherubs Heavenly Salad Tomatoes,4
3957,100% Raw Coconut Water,6046,Boneless Skinless Chicken Breast,4
3957,100% Raw Coconut Water,31683,Original No Pulp 100% Florida Orange Juice,4
16185,Sharp Cheddar Cheese,8859,Natural Spring Water,4
28849,No Salt Added Black Beans,48205,Spinach,4
28849,No Salt Added Black Beans,23288,Distilled Water,4
19348,Fat Free Milk,32655,Organic Large Grade AA Brown Eggs,4
19348,Fat Free Milk,42701,Organic Sour Cream,4
19348,Fat Free Milk,32864,Organic Baby Rainbow Carrots,4
19348,Fat Free Milk,23288,Distilled Water,4
260,Cantaloupe,32478,Reduced Fat 2% Milk,4
24489,Organic Whole Strawberries,44987,Heavy Whipping Cream,4
41787,Bartlett Pears,23734,Sour Cream,4
24830,Organic Romaine,23734,Sour Cream,4
24830,Organic Romaine,48205,Spinach,4
24830,Organic Romaine,41290,Lemonade,4
44683,Brussels Sprouts,14947,Pure Sparkling Water,4
44683,Brussels Sprouts,18523,Total 2% All Natural Greek Strained Yogurt with Honey,4
44683,Brussels Sprouts,3952,Organic Broccoli Crowns,4
42768,Organic Garbanzo Beans,21288,Blackberries,4
42768,Organic Garbanzo Beans,48205,Spinach,4
42768,Organic Garbanzo Beans,47672,Uncured Hickory Smoked Sunday Bacon,4
5479,Italian Sparkling Mineral Water,43772,Cherubs Heavenly Salad Tomatoes,4
14947,Pure Sparkling Water,8859,Natural Spring Water,4
14947,Pure Sparkling Water,23288,Distilled Water,4
14947,Pure Sparkling Water,41290,Lemonade,4
