{Oh My Yog! Madagascar Vanilla Trilayer Yogyurt, Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt} => {Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit}: 1.000
{Organic Italian Parsley Bunch, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Limes, Organic Grape Tomatoes, Organic Italian Parsley Bunch} => {Organic Cilantro}: 0.700
{Organic Cilantro, Organic Grape Tomatoes, Organic Italian Parsley Bunch} => {Limes}: 0.700
{Limes, Organic Red Onion, Yellow Onions} => {Large Lemon}: 0.700
{Organic Baby Spinach, Organic Italian Parsley Bunch, Yellow Onions} => {Limes}: 0.700
{Banana, Large Lemon, Organic Cilantro, Organic Italian Parsley Bunch} => {Limes}: 0.700
{Organic Cucumber, Organic Italian Parsley Bunch, Organic Lemon} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Italian Parsley Bunch, Organic Lemon, Organic Strawberries} => {Organic Hass Avocado}: 0.700
{Bag of Organic Bananas, Organic Italian Parsley Bunch, Organic Strawberries, Organic Zucchini} => {Organic Lemon}: 0.700
{Limes, Organic Baby Spinach, Organic Italian Parsley Bunch, Organic Lemon} => {Bag of Organic Bananas}: 0.700
{Organic Cucumber, Organic Italian Parsley Bunch, Organic Yellow Onion} => {Organic Strawberries}: 0.700
{Organic Italian Parsley Bunch, Organic Yellow Onion, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Banana, Organic Baby Spinach, Organic Italian Parsley Bunch} => {Limes}: 0.700
{Bag of Organic Bananas, Limes, Organic Italian Parsley Bunch, Organic Yellow Onion} => {Organic Baby Spinach}: 0.700
{Organic Avocado, Organic Half & Half} => {Large Lemon}: 0.700
{Honeycrisp Apple, Organic Grape Tomatoes} => {Banana}: 0.700
{Limes, Organic Avocado, Organic Red Onion} => {Large Lemon}: 0.700
{Banana, Organic Zucchini, Yellow Onions} => {Organic Baby Spinach}: 0.700
{Organic Cucumber, Organic Peeled Whole Baby Carrots, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Blueberries, Organic Raspberries} => {Organic Strawberries}: 0.700
{Organic Baby Spinach, Organic Cucumber, Organic Lemon} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Garlic, Organic Peeled Whole Baby Carrots} => {Bag of Organic Bananas}: 0.700
{Organic Garlic, Organic Peeled Whole Baby Carrots, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Cucumber, Organic Garlic, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Peeled Whole Baby Carrots, Organic Raspberries} => {Organic Strawberries}: 0.700
{Bag of Organic Bananas, Organic Cucumber, Organic Whole Milk} => {Organic Strawberries}: 0.700
{Bag of Organic Bananas, Limes, Organic Raspberries} => {Organic Baby Spinach}: 0.700
{Banana, Organic Cucumber, Organic Peeled Whole Baby Carrots} => {Organic Strawberries}: 0.700
{Banana, Carrots, Limes} => {Organic Baby Spinach}: 0.700
{Carrots, Green Bell Pepper} => {Banana}: 0.700
{Broccoli Crown, Carrots} => {Banana}: 0.700
{Bag of Organic Bananas, Carrots, Fresh Cauliflower} => {Organic Hass Avocado}: 0.700
{Bag of Organic Bananas, Carrots, Organic Lemon} => {Organic Strawberries}: 0.700
{Carrots, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Carrots, Michigan Organic Kale, Organic Cucumber} => {Bag of Organic Bananas}: 0.700
{Carrots, Michigan Organic Kale, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Carrots, Michigan Organic Kale} => {Organic Strawberries}: 0.700
{Carrots, Organic Cucumber, Organic Red Onion} => {Organic Zucchini}: 0.700
{Carrots, Organic Cucumber, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Carrots, Organic Baby Spinach, Organic Red Onion} => {Limes}: 0.700
{Banana, Carrots, Organic Red Onion} => {Large Lemon}: 0.700
{Carrots, Organic Baby Spinach, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Green Bell Pepper, Organic Garlic, Organic Lemon} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Green Bell Pepper, Organic Garlic} => {Organic Hass Avocado}: 0.700
{Green Bell Pepper, Organic Gala Apples, Organic Garlic} => {Bag of Organic Bananas}: 0.700
{Fresh Cauliflower, Green Bell Pepper, Organic Garlic} => {Banana}: 0.700
{Green Bell Pepper, Strawberries} => {Red Peppers}: 0.700
{Green Bell Pepper, Organic Garlic, Organic Yellow Onion} => {Organic Baby Spinach}: 0.700
{Green Bell Pepper, Organic Strawberries, Organic Yellow Onion} => {Organic Baby Spinach}: 0.700
{Bag of Organic Bananas, Green Bell Pepper, Limes} => {Organic Baby Spinach}: 0.700
{Bag of Organic Bananas, Green Bell Pepper, Organic Garlic} => {Organic Baby Spinach}: 0.700
{Green Bell Pepper, Organic Strawberries, Red Peppers} => {Banana}: 0.700
{Limes, Organic Baby Spinach, Organic Tomato Cluster} => {Organic Strawberries}: 0.700
{Organic Baby Arugula, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.700
{Fresh Cauliflower, Organic Tomato Cluster} => {Organic Zucchini}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.700
{Asparagus, Organic Baby Spinach, Organic Tomato Cluster} => {Organic Zucchini}: 0.700
{Bag of Organic Bananas, Organic Baby Spinach, Organic Tomato Cluster} => {Organic Hass Avocado}: 0.700
{Asparagus, Organic Tomato Cluster, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Organic Lemon, Organic Tomato Cluster, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Organic Cucumber, Organic Raspberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Banana, Organic Avocado, Organic Blackberries} => {Organic Baby Spinach}: 0.700
{Limes, Organic Zucchini, Red Peppers} => {Organic Baby Spinach}: 0.700
{Limes, Organic Avocado, Strawberries} => {Large Lemon}: 0.700
{Organic Avocado, Organic Baby Carrots, Organic Grape Tomatoes} => {Organic Strawberries}: 0.700
{Organic Baby Carrots, Organic Blueberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Garlic, Organic Lemon} => {Bag of Organic Bananas}: 0.700
{Organic Cucumber, Organic Small Bunch Celery, Organic Strawberries} => {Organic Baby Spinach}: 0.700
{Bag of Organic Bananas, Large Lemon, Organic Small Bunch Celery} => {Organic Baby Spinach}: 0.700
{Fresh Cauliflower, Limes, Organic Cucumber} => {Organic Baby Spinach}: 0.700
{Organic Avocado, Organic Garlic, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.700
{Organic Cilantro, Organic Yellow Onion, Organic Zucchini} => {Asparagus}: 0.700
{Asparagus, Organic Cilantro, Organic Yellow Onion} => {Organic Zucchini}: 0.700
{Banana, Organic Cilantro, Organic Strawberries} => {Limes}: 0.700
{Limes, Organic Baby Spinach, Organic Raspberries} => {Organic Cucumber}: 0.700
{Limes, Organic Avocado, Organic Baby Spinach, Organic Cucumber} => {Organic Red Onion}: 0.700
{Bag of Organic Bananas, Organic Cucumber, Organic Whole Milk} => {Organic Strawberries}: 0.700
{Organic Grape Tomatoes, Organic Small Bunch Celery, Organic Yellow Onion} => {Organic Garlic}: 0.700
{Organic Garlic, Organic Grape Tomatoes, Organic Small Bunch Celery} => {Organic Baby Spinach}: 0.700
{Organic Grape Tomatoes, Organic Small Bunch Celery, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Lemon, Organic Raspberries, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.700
{Organic Cilantro, Organic Raspberries, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Michigan Organic Kale, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.700
{Michigan Organic Kale, Organic Baby Spinach, Red Peppers} => {Limes}: 0.700
{Banana, Michigan Organic Kale, Organic Baby Arugula} => {Large Lemon}: 0.700
{Banana, Michigan Organic Kale, Organic Garlic} => {Organic Avocado}: 0.700
{Michigan Organic Kale, Organic Baby Carrots, Organic Garlic} => {Banana}: 0.700
{Michigan Organic Kale, Organic Lemon, Organic Yellow Onion} => {Organic Garlic}: 0.700
{Michigan Organic Kale, Organic Baby Spinach, Yellow Onions} => {Banana}: 0.700
{Banana, Organic Baby Spinach, Organic Raspberries} => {Organic Avocado}: 0.700
{Michigan Organic Kale, Organic Garlic, Organic Yellow Onion} => {Large Lemon}: 0.700
{Michigan Organic Kale, Organic Baby Spinach, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Cucumber, Seedless Red Grapes} => {Organic Strawberries}: 0.700
{Large Lemon, Organic Avocado, Organic Garlic} => {Banana}: 0.700
{Bag of Organic Bananas, Fresh Cauliflower, Organic Baby Arugula} => {Organic Hass Avocado}: 0.700
{Fresh Cauliflower, Organic Blueberries, Organic Cilantro} => {Organic Raspberries}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Fresh Cauliflower, Limes, Organic Strawberries} => {Organic Baby Spinach}: 0.700
{Fresh Cauliflower, Limes, Organic Baby Spinach} => {Organic Strawberries}: 0.700
{Fresh Cauliflower, Organic Cilantro, Yellow Onions} => {Large Lemon}: 0.700
{Fresh Cauliflower, Limes, Organic Baby Spinach} => {Large Lemon}: 0.700
{Fresh Cauliflower, Organic Lemon, Organic Strawberries} => {Organic Hass Avocado}: 0.700
{Fresh Cauliflower, Organic Lemon, Organic Strawberries} => {Organic Raspberries}: 0.700
{Fresh Cauliflower, Limes, Organic Lemon} => {Organic Strawberries}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Red Onion, Organic Yellow Onion} => {Organic Zucchini}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Cucumber, Organic Yellow Onion} => {Organic Red Onion}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Red Onion, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Fresh Cauliflower, Organic Red Onion, Organic Yellow Onion, Organic Zucchini} => {Organic Baby Spinach}: 0.700
{Banana, Fresh Cauliflower, Organic Red Onion} => {Organic Baby Spinach}: 0.700
{Banana, Fresh Cauliflower, Organic Cilantro, Organic Garlic} => {Organic Baby Spinach}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Cilantro, Organic Garlic} => {Banana}: 0.700
{Banana, Fresh Cauliflower, Limes, Organic Cilantro} => {Large Lemon}: 0.700
{Fresh Cauliflower, Large Lemon, Limes, Organic Cilantro} => {Banana}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Cilantro, Organic Garlic} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Fresh Cauliflower, Organic Baby Spinach, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Organic Baby Spinach, Organic Garlic, Organic Strawberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Fresh Cauliflower, Organic Baby Spinach, Organic Strawberries, Organic Yellow Onion} => {Organic Garlic}: 0.700
{Fresh Cauliflower, Limes, Organic Baby Spinach, Organic Garlic} => {Banana}: 0.700
{Fresh Cauliflower, Organic Garlic, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Fresh Cauliflower, Organic Garlic, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Fresh Cauliflower, Organic Baby Spinach, Organic Raspberries} => {Organic Strawberries}: 0.700
{Limes, Organic Gala Apples} => {Banana}: 0.700
{Organic Baby Spinach, Organic Cilantro, Organic Gala Apples} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Limes, Organic Cilantro, Organic Yellow Onion} => {Organic Baby Spinach}: 0.700
{Organic Cilantro, Organic Gala Apples, Organic Strawberries} => {Organic Garlic}: 0.700
{Organic Cucumber, Organic Gala Apples, Organic Garlic} => {Organic Red Onion}: 0.700
{Organic Garlic, Organic Strawberries, Organic Yellow Onion} => {Organic Baby Spinach}: 0.700
{Organic Blueberries, Organic Gala Apples, Organic Raspberries} => {Organic Strawberries}: 0.700
{Organic Blackberries, Organic Raspberries, Organic Yellow Onion} => {Organic Strawberries}: 0.700
{Organic Baby Arugula, Organic Blackberries} => {Banana}: 0.700
{Bag of Organic Bananas, Organic Garlic, Organic Lemon} => {Organic Raspberries}: 0.700
{Banana, Organic Blackberries, Yellow Onions} => {Organic Baby Spinach}: 0.700
{Organic Blackberries, Organic Lemon} => {Organic Strawberries}: 0.700
{Limes, Original Hummus} => {Banana}: 0.700
{Bag of Organic Bananas, Organic Baby Spinach, Seedless Red Grapes} => {Organic Strawberries}: 0.700
{Organic Grape Tomatoes, Organic Strawberries, Original Hummus} => {Organic Baby Spinach}: 0.700
{Organic Baby Spinach, Organic Cucumber, Organic Large Extra Fancy Fuji Apple} => {Limes}: 0.700
{Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple, Organic Raspberries} => {Limes}: 0.700
{Organic Large Extra Fancy Fuji Apple, Organic Raspberries, Organic Red Onion} => {Bag of Organic Bananas}: 0.700
{Organic Large Extra Fancy Fuji Apple, Organic Lemon, Organic Red Onion} => {Bag of Organic Bananas}: 0.700
{Banana, Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple} => {Organic Grape Tomatoes}: 0.700
{Bag of Organic Bananas, Organic Baby Carrots, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.700
{Organic Large Extra Fancy Fuji Apple, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple, Organic Lemon} => {Organic Hass Avocado}: 0.700
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic Whole Milk} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Large Lemon, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.700
{Asparagus, Organic Grape Tomatoes, Red Peppers} => {Organic Baby Spinach}: 0.700
{Broccoli Crown, Organic Baby Spinach, Red Peppers} => {Large Lemon}: 0.700
{Organic Baby Spinach, Organic Strawberries, Red Peppers} => {Limes}: 0.700
{Bag of Organic Bananas, Organic Red Onion, Red Peppers} => {Organic Zucchini}: 0.700
{Organic Baby Arugula, Organic Baby Spinach, Seedless Red Grapes} => {Organic Avocado}: 0.700
{Organic Baby Arugula, Organic Baby Spinach, Organic Cucumber} => {Organic Strawberries}: 0.700
{Limes, Organic Baby Arugula, Strawberries} => {Large Lemon}: 0.700
{Organic Baby Arugula, Organic Cilantro, Organic Garlic} => {Organic Yellow Onion}: 0.700
{Bag of Organic Bananas, Organic Baby Arugula, Organic Baby Spinach, Organic Strawberries} => {Organic Cucumber}: 0.700
{Limes, Organic Baby Arugula, Organic Baby Spinach, Organic Red Onion} => {Organic Avocado}: 0.700
{Large Lemon, Organic Baby Arugula, Organic Baby Spinach, Organic Red Onion} => {Limes}: 0.700
{Limes, Organic Baby Arugula, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.700
{Broccoli Crown, Organic Baby Spinach, Organic Strawberries} => {Banana}: 0.700
{Broccoli Crown, Organic Cilantro} => {Banana}: 0.700
{Broccoli Crown, Organic Garlic, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.700
{Broccoli Crown, Honeycrisp Apple, Organic Whole Milk} => {Large Lemon}: 0.700
{Asparagus, Broccoli Crown, Honeycrisp Apple} => {Banana}: 0.700
{Organic Cilantro, Small Hass Avocado} => {Banana}: 0.700
{Organic Strawberries, Seedless Red Grapes, Small Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Red Onion, Small Hass Avocado} => {Limes}: 0.700
{Organic Baby Spinach, Organic Fuji Apple, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Fuji Apple, Organic Hass Avocado, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Fuji Apple, Seedless Red Grapes} => {Banana}: 0.700
{Organic Baby Spinach, Organic Red Onion} => {Large Lemon}: 0.700
{Banana, Organic Cucumber, Raspberries} => {Organic Baby Spinach}: 0.700
{Honeycrisp Apple, Organic Strawberries, Raspberries} => {Organic Baby Spinach}: 0.700
{Organic Baby Carrots, Organic Strawberries, Raspberries} => {Bag of Organic Bananas}: 0.700
{Organic Strawberries, Raspberries, Seedless Red Grapes} => {Banana}: 0.700
{Organic Red Onion, Strawberries} => {Banana}: 0.700
{Limes, Organic Lemon, Seedless Red Grapes} => {Organic Strawberries}: 0.700
{Organic Lemon, Organic Strawberries, Organic Zucchini} => {Organic Hass Avocado}: 0.700
{Honeycrisp Apple, Organic Garlic, Organic Lemon} => {Organic Strawberries}: 0.700
{Limes, Organic Baby Carrots, Organic Lemon} => {Organic Strawberries}: 0.700
{Bag of Organic Bananas, Organic Lemon, Organic Whole Milk} => {Organic Strawberries}: 0.700
{Organic Lemon, Organic Raspberries, Organic Red Onion} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Baby Spinach, Organic Cucumber, Organic Lemon} => {Organic Hass Avocado}: 0.700
{Organic Grape Tomatoes, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Lemon, Organic Red Onion} => {Bag of Organic Bananas}: 0.700
{Organic Cilantro, Organic Lemon, Organic Red Onion} => {Organic Baby Spinach}: 0.700
{Organic Baby Spinach, Organic Cilantro, Organic Lemon} => {Organic Red Onion}: 0.700
{Bag of Organic Bananas, Organic Lemon, Organic Strawberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Organic Lemon, Organic Strawberries, Organic Yellow Onion, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Lemon, Organic Yellow Onion, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Garlic, Organic Lemon, Organic Red Onion} => {Organic Cucumber}: 0.700
{Organic Garlic, Organic Lemon, Organic Raspberries, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Baby Spinach, Organic Lemon, Organic Yellow Onion} => {Organic Hass Avocado}: 0.700
{Limes, Organic Baby Spinach, Organic Lemon, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Organic Baby Spinach, Organic Cucumber, Organic Lemon, Organic Raspberries} => {Bag of Organic Bananas}: 0.700
{Limes, Organic Cilantro, Strawberries} => {Large Lemon}: 0.700
{Banana, Organic Cilantro, Organic Strawberries} => {Limes}: 0.700
{Limes, Organic Cilantro, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.700
{Organic Blueberries, Organic Cilantro, Organic Grape Tomatoes} => {Organic Raspberries}: 0.700
{Bag of Organic Bananas, Organic Blueberries, Organic Cilantro, Organic Strawberries} => {Organic Raspberries}: 0.700
{Bag of Organic Bananas, Organic Cucumber, Organic Whole Milk} => {Organic Strawberries}: 0.700
{Limes, Organic Cucumber, Organic Garlic} => {Organic Cilantro}: 0.700
{Organic Cucumber, Organic Raspberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
{Organic Garlic, Organic Raspberries, Organic Red Onion} => {Organic Cilantro}: 0.700
{Limes, Organic Garlic, Organic Raspberries, Organic Strawberries} => {Organic Hass Avocado}: 0.700
{Banana, Organic Cilantro, Organic Cucumber, Organic Zucchini} => {Limes}: 0.700
{Organic Cilantro, Organic Strawberries, Organic Zucchini} => {Limes}: 0.700
{Limes, Organic Cucumber, Organic Garlic, Organic Yellow Onion} => {Organic Red Onion}: 0.700
{Limes, Organic Baby Spinach, Organic Cucumber, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.700
